time_sec,chan1_rms,chan1_energy
851.9000,0.000401,0.000064
851.9250,0.000378,0.000057
851.9500,0.000377,0.000057
851.9750,0.000393,0.000062
852.0000,0.000369,0.000054
852.0250,0.000407,0.000066
852.0500,0.000396,0.000063
852.0750,0.000371,0.000055
852.1000,0.000396,0.000063
852.1250,0.000368,0.000054
852.1500,0.000397,0.000063
852.1750,0.000386,0.000060
852.2000,0.000372,0.000055
852.2250,0.000385,0.000059
852.2500,0.000394,0.000062
852.2750,0.000379,0.000057
852.3000,0.000382,0.000058
852.3250,0.000387,0.000060
852.3500,0.000394,0.000062
852.3750,0.000383,0.000059
852.4000,0.000405,0.000065
852.4250,0.000389,0.000061
852.4500,0.000397,0.000063
852.4750,0.000396,0.000063
852.5000,0.000395,0.000062
852.5250,0.000400,0.000064
852.5500,0.000392,0.000061
852.5750,0.000401,0.000064
852.6000,0.000403,0.000065
852.6250,0.000397,0.000063
852.6500,0.000406,0.000066
852.6750,0.000395,0.000062
852.7000,0.000406,0.000066
852.7250,0.000414,0.000068
852.7500,0.000401,0.000064
852.7750,0.000411,0.000068
852.8000,0.000400,0.000064
852.8250,0.000416,0.000069
852.8500,0.000397,0.000063
852.8750,0.000419,0.000070
852.9000,0.000406,0.000066
852.9250,0.000405,0.000066
852.9500,0.000422,0.000071
852.9750,0.000398,0.000063
853.0000,0.000417,0.000070
853.0250,0.000420,0.000071
853.0500,0.000402,0.000065
853.0750,0.000425,0.000072
853.1000,0.000422,0.000071
853.1250,0.000421,0.000071
853.1500,0.000427,0.000073
853.1750,0.000423,0.000071
853.2000,0.000427,0.000073
853.2250,0.000420,0.000070
853.2500,0.000426,0.000073
853.2750,0.000430,0.000074
853.3000,0.000422,0.000071
853.3250,0.000427,0.000073
853.3500,0.000427,0.000073
853.3750,0.000426,0.000073
853.4000,0.000434,0.000075
853.4250,0.000427,0.000073
853.4500,0.000436,0.000076
853.4750,0.000429,0.000074
853.5000,0.000428,0.000073
853.5250,0.000433,0.000075
853.5500,0.000429,0.000073
853.5750,0.000433,0.000075
853.6000,0.000439,0.000077
853.6250,0.000435,0.000076
853.6500,0.000441,0.000078
853.6750,0.000428,0.000073
853.7000,0.000450,0.000081
853.7250,0.000431,0.000074
853.7500,0.000447,0.000080
853.7750,0.000449,0.000081
853.8000,0.000440,0.000077
853.8250,0.000447,0.000080
853.8500,0.000457,0.000084
853.8750,0.000430,0.000074
853.9000,0.000460,0.000085
853.9250,0.000437,0.000076
853.9500,0.000455,0.000083
853.9750,0.000447,0.000080
854.0000,0.000452,0.000082
854.0250,0.000457,0.000083
854.0500,0.000455,0.000083
854.0750,0.000458,0.000084
854.1000,0.000458,0.000084
854.1250,0.000458,0.000084
854.1500,0.000458,0.000084
854.1750,0.000456,0.000083
854.2000,0.000459,0.000084
854.2250,0.000458,0.000084
854.2500,0.000457,0.000083
854.2750,0.000457,0.000084
854.3000,0.000456,0.000083
854.3250,0.000427,0.000073
854.3500,0.000475,0.000090
854.3750,0.000368,0.000054
854.4000,0.000538,0.000116
854.4250,0.000463,0.000086
854.4500,0.000457,0.000084
854.4750,0.000458,0.000084
854.5000,0.000456,0.000083
854.5250,0.000459,0.000084
854.5500,0.000458,0.000084
854.5750,0.000459,0.000084
854.6000,0.000458,0.000084
854.6250,0.000458,0.000084
854.6500,0.000460,0.000084
854.6750,0.000458,0.000084
854.7000,0.000457,0.000084
854.7250,0.000461,0.000085
854.7500,0.000457,0.000083
854.7750,0.000458,0.000084
854.8000,0.000458,0.000084
854.8250,0.000458,0.000084
854.8500,0.000458,0.000084
854.8750,0.000458,0.000084
854.9000,0.000458,0.000084
854.9250,0.000459,0.000084
854.9500,0.000456,0.000083
854.9750,0.000462,0.000085
855.0000,0.000460,0.000085
855.0250,0.000459,0.000084
855.0500,0.000460,0.000085
855.0750,0.000463,0.000086
855.1000,0.000456,0.000083
855.1250,0.000458,0.000084
855.1500,0.000460,0.000085
855.1750,0.000458,0.000084
855.2000,0.000460,0.000085
855.2250,0.000458,0.000084
855.2500,0.000460,0.000085
855.2750,0.000455,0.000083
855.3000,0.000458,0.000084
855.3250,0.000458,0.000084
855.3500,0.000463,0.000086
855.3750,0.000455,0.000083
855.4000,0.000458,0.000084
855.4250,0.000458,0.000084
855.4500,0.000458,0.000084
855.4750,0.000457,0.000084
855.5000,0.000461,0.000085
855.5250,0.000458,0.000084
855.5500,0.000458,0.000084
855.5750,0.000458,0.000084
855.6000,0.000459,0.000084
855.6250,0.000458,0.000084
855.6500,0.000458,0.000084
855.6750,0.000458,0.000084
855.7000,0.000458,0.000084
855.7250,0.000458,0.000084
855.7500,0.000460,0.000085
855.7750,0.000453,0.000082
855.8000,0.000462,0.000085
855.8250,0.000450,0.000081
855.8500,0.000471,0.000089
855.8750,0.000457,0.000084
855.9000,0.000457,0.000084
855.9250,0.000459,0.000084
855.9500,0.000457,0.000084
855.9750,0.000457,0.000084
856.0000,0.000459,0.000084
856.0250,0.000457,0.000083
856.0500,0.000459,0.000084
856.0750,0.000458,0.000084
856.1000,0.000458,0.000084
856.1250,0.000461,0.000085
856.1500,0.000458,0.000084
856.1750,0.000459,0.000084
856.2000,0.000464,0.000086
856.2250,0.000447,0.000080
856.2500,0.000462,0.000085
856.2750,0.000457,0.000084
856.3000,0.000457,0.000084
856.3250,0.000459,0.000084
856.3500,0.000453,0.000082
856.3750,0.000459,0.000084
856.4000,0.000458,0.000084
856.4250,0.000454,0.000082
856.4500,0.000461,0.000085
856.4750,0.000458,0.000084
856.5000,0.000454,0.000082
856.5250,0.000469,0.000088
856.5500,0.000446,0.000080
856.5750,0.000464,0.000086
856.6000,0.000458,0.000084
856.6250,0.000456,0.000083
856.6500,0.000462,0.000085
856.6750,0.000455,0.000083
856.7000,0.000462,0.000085
856.7250,0.000460,0.000085
856.7500,0.000447,0.000080
856.7750,0.000466,0.000087
856.8000,0.000455,0.000083
856.8250,0.000459,0.000084
856.8500,0.000458,0.000084
856.8750,0.000458,0.000084
856.9000,0.000460,0.000085
856.9250,0.000455,0.000083
856.9500,0.000461,0.000085
856.9750,0.000466,0.000087
857.0000,0.000457,0.000084
857.0250,0.000458,0.000084
857.0500,0.000459,0.000084
857.0750,0.000457,0.000084
857.1000,0.000460,0.000085
857.1250,0.000460,0.000085
857.1500,0.000460,0.000085
857.1750,0.000458,0.000084
857.2000,0.000458,0.000084
857.2250,0.000458,0.000084
857.2500,0.000455,0.000083
857.2750,0.000457,0.000083
857.3000,0.000458,0.000084
857.3250,0.000456,0.000083
857.3500,0.000461,0.000085
857.3750,0.000456,0.000083
857.4000,0.000464,0.000086
857.4250,0.000455,0.000083
857.4500,0.000455,0.000083
857.4750,0.000458,0.000084
857.5000,0.000458,0.000084
857.5250,0.000458,0.000084
857.5500,0.000464,0.000086
857.5750,0.000456,0.000083
857.6000,0.000461,0.000085
857.6250,0.000452,0.000082
857.6500,0.000462,0.000085
857.6750,0.000458,0.000084
857.7000,0.000458,0.000084
857.7250,0.000456,0.000083
857.7500,0.000464,0.000086
857.7750,0.000449,0.000081
857.8000,0.000463,0.000086
857.8250,0.000458,0.000084
857.8500,0.000458,0.000084
857.8750,0.000458,0.000084
857.9000,0.000458,0.000084
857.9250,0.000458,0.000084
857.9500,0.000458,0.000084
857.9750,0.000458,0.000084
858.0000,0.000458,0.000084
858.0250,0.000458,0.000084
858.0500,0.000458,0.000084
858.0750,0.000459,0.000084
858.1000,0.000457,0.000084
858.1250,0.000458,0.000084
858.1500,0.000460,0.000084
858.1750,0.000458,0.000084
858.2000,0.000458,0.000084
858.2250,0.000459,0.000084
858.2500,0.000459,0.000084
858.2750,0.000458,0.000084
858.3000,0.000458,0.000084
858.3250,0.000456,0.000083
858.3500,0.000463,0.000086
858.3750,0.000451,0.000081
858.4000,0.000468,0.000088
858.4250,0.000456,0.000083
858.4500,0.000461,0.000085
858.4750,0.000459,0.000084
858.5000,0.000456,0.000083
858.5250,0.000458,0.000084
858.5500,0.000458,0.000084
858.5750,0.000458,0.000084
858.6000,0.000459,0.000084
858.6250,0.000451,0.000081
858.6500,0.000458,0.000084
858.6750,0.000452,0.000082
858.7000,0.000449,0.000081
858.7250,0.000460,0.000085
858.7500,0.000449,0.000081
858.7750,0.000458,0.000084
858.8000,0.000460,0.000085
858.8250,0.000444,0.000079
858.8500,0.000467,0.000087
858.8750,0.000442,0.000078
858.9000,0.000453,0.000082
858.9250,0.000465,0.000086
858.9500,0.000452,0.000082
858.9750,0.000458,0.000084
859.0000,0.000456,0.000083
859.0250,0.000439,0.000077
859.0500,0.000464,0.000086
859.0750,0.000445,0.000079
859.1000,0.000458,0.000084
859.1250,0.000455,0.000083
859.1500,0.000453,0.000082
859.1750,0.000458,0.000084
859.2000,0.000452,0.000082
859.2250,0.000458,0.000084
859.2500,0.000457,0.000084
859.2750,0.000458,0.000084
859.3000,0.000457,0.000084
859.3250,0.000456,0.000083
859.3500,0.000455,0.000083
859.3750,0.000458,0.000084
859.4000,0.000456,0.000083
859.4250,0.000458,0.000084
859.4500,0.000454,0.000083
859.4750,0.000456,0.000083
859.5000,0.000456,0.000083
859.5250,0.000443,0.000079
859.5500,0.000461,0.000085
859.5750,0.000445,0.000079
859.6000,0.000458,0.000084
859.6250,0.000452,0.000082
859.6500,0.000456,0.000083
859.6750,0.000459,0.000084
859.7000,0.000452,0.000082
859.7250,0.000441,0.000078
859.7500,0.000464,0.000086
859.7750,0.000440,0.000077
859.8000,0.000460,0.000084
859.8250,0.000446,0.000080
859.8500,0.000449,0.000081
859.8750,0.000461,0.000085
859.9000,0.000443,0.000079
859.9250,0.000457,0.000084
859.9500,0.000458,0.000084
859.9750,0.000442,0.000078
860.0000,0.000457,0.000084
860.0250,0.000449,0.000081
860.0500,0.000443,0.000078
860.0750,0.000457,0.000084
860.1000,0.000441,0.000078
860.1250,0.000473,0.000089
860.1500,0.000452,0.000082
860.1750,0.000457,0.000084
860.2000,0.000458,0.000084
860.2250,0.000443,0.000078
860.2500,0.000455,0.000083
860.2750,0.000453,0.000082
860.3000,0.000447,0.000080
860.3250,0.000459,0.000084
860.3500,0.000441,0.000078
860.3750,0.000464,0.000086
860.4000,0.000447,0.000080
860.4250,0.000456,0.000083
860.4500,0.000455,0.000083
860.4750,0.000455,0.000083
860.5000,0.000463,0.000086
860.5250,0.000449,0.000081
860.5500,0.000458,0.000084
860.5750,0.000450,0.000081
860.6000,0.000454,0.000082
860.6250,0.000459,0.000084
860.6500,0.000451,0.000081
860.6750,0.000454,0.000082
860.7000,0.000458,0.000084
860.7250,0.000445,0.000079
860.7500,0.000458,0.000084
860.7750,0.000457,0.000083
860.8000,0.000457,0.000084
860.8250,0.000457,0.000084
860.8500,0.000457,0.000083
860.8750,0.000458,0.000084
860.9000,0.000457,0.000083
860.9250,0.000454,0.000082
860.9500,0.000460,0.000084
860.9750,0.000449,0.000081
861.0000,0.000458,0.000084
861.0250,0.000458,0.000084
861.0500,0.000458,0.000084
861.0750,0.000454,0.000083
861.1000,0.000457,0.000084
861.1250,0.000450,0.000081
861.1500,0.000458,0.000084
861.1750,0.000452,0.000082
861.2000,0.000462,0.000085
861.2250,0.000452,0.000082
861.2500,0.000458,0.000084
861.2750,0.000457,0.000084
861.3000,0.000458,0.000084
861.3250,0.000459,0.000084
861.3500,0.000458,0.000084
861.3750,0.000454,0.000082
861.4000,0.000460,0.000085
861.4250,0.000458,0.000084
861.4500,0.000458,0.000084
861.4750,0.000458,0.000084
861.5000,0.000457,0.000084
861.5250,0.000450,0.000081
861.5500,0.000459,0.000084
861.5750,0.000434,0.000075
861.6000,0.000458,0.000084
861.6250,0.000448,0.000080
861.6500,0.000455,0.000083
861.6750,0.000456,0.000083
861.7000,0.000448,0.000080
861.7250,0.000458,0.000084
861.7500,0.000458,0.000084
861.7750,0.000443,0.000078
861.8000,0.000461,0.000085
861.8250,0.000439,0.000077
861.8500,0.000457,0.000083
861.8750,0.000455,0.000083
861.9000,0.000447,0.000080
861.9250,0.000458,0.000084
861.9500,0.000442,0.000078
861.9750,0.000457,0.000083
862.0000,0.000455,0.000083
862.0250,0.000448,0.000080
862.0500,0.000458,0.000084
862.0750,0.000453,0.000082
862.1000,0.000453,0.000082
862.1250,0.000455,0.000083
862.1500,0.000454,0.000083
862.1750,0.000458,0.000084
862.2000,0.000451,0.000082
862.2250,0.000458,0.000084
862.2500,0.000458,0.000084
862.2750,0.000457,0.000084
862.3000,0.000457,0.000084
862.3250,0.000458,0.000084
862.3500,0.000454,0.000082
862.3750,0.000458,0.000084
862.4000,0.000458,0.000084
862.4250,0.000456,0.000083
862.4500,0.000458,0.000084
862.4750,0.000456,0.000083
862.5000,0.000458,0.000084
862.5250,0.000457,0.000083
862.5500,0.000458,0.000084
862.5750,0.000455,0.000083
862.6000,0.000458,0.000084
862.6250,0.000446,0.000080
862.6500,0.000459,0.000084
862.6750,0.000450,0.000081
862.7000,0.000456,0.000083
862.7250,0.000456,0.000083
862.7500,0.000460,0.000085
862.7750,0.000455,0.000083
862.8000,0.000459,0.000084
862.8250,0.000450,0.000081
862.8500,0.000461,0.000085
862.8750,0.000451,0.000081
862.9000,0.000455,0.000083
862.9250,0.000462,0.000086
862.9500,0.000447,0.000080
862.9750,0.000461,0.000085
863.0000,0.000444,0.000079
863.0250,0.000448,0.000080
863.0500,0.000457,0.000084
863.0750,0.000453,0.000082
863.1000,0.000458,0.000084
863.1250,0.000464,0.000086
863.1500,0.000449,0.000081
863.1750,0.000459,0.000084
863.2000,0.000446,0.000080
863.2250,0.000458,0.000084
863.2500,0.000460,0.000084
863.2750,0.000452,0.000082
863.3000,0.000454,0.000083
863.3250,0.000459,0.000084
863.3500,0.000446,0.000080
863.3750,0.000463,0.000086
863.4000,0.000419,0.000070
863.4250,0.000435,0.000076
863.4500,0.000468,0.000087
863.4750,0.000460,0.000085
863.5000,0.000457,0.000084
863.5250,0.000455,0.000083
863.5500,0.000441,0.000078
863.5750,0.000457,0.000084
863.6000,0.000439,0.000077
863.6250,0.000466,0.000087
863.6500,0.000460,0.000085
863.6750,0.000443,0.000079
863.7000,0.000459,0.000084
863.7250,0.000450,0.000081
863.7500,0.000446,0.000080
863.7750,0.000461,0.000085
863.8000,0.000444,0.000079
863.8250,0.000455,0.000083
863.8500,0.000453,0.000082
863.8750,0.000452,0.000082
863.9000,0.000459,0.000084
863.9250,0.000443,0.000079
863.9500,0.000457,0.000084
863.9750,0.000457,0.000084
864.0000,0.000442,0.000078
864.0250,0.000465,0.000086
864.0500,0.000447,0.000080
864.0750,0.000452,0.000082
864.1000,0.000464,0.000086
864.1250,0.000452,0.000082
864.1500,0.000458,0.000084
864.1750,0.000454,0.000083
864.2000,0.000455,0.000083
864.2250,0.000461,0.000085
864.2500,0.000456,0.000083
864.2750,0.000459,0.000084
864.3000,0.000462,0.000085
864.3250,0.000455,0.000083
864.3500,0.000462,0.000085
864.3750,0.000456,0.000083
864.4000,0.000460,0.000085
864.4250,0.000468,0.000087
864.4500,0.000458,0.000084
864.4750,0.000459,0.000084
864.5000,0.000460,0.000085
864.5250,0.000458,0.000084
864.5500,0.000469,0.000088
864.5750,0.000459,0.000084
864.6000,0.000462,0.000085
864.6250,0.000465,0.000087
864.6500,0.000458,0.000084
864.6750,0.000469,0.000088
864.7000,0.000458,0.000084
864.7250,0.000460,0.000085
864.7500,0.000479,0.000092
864.7750,0.000459,0.000084
864.8000,0.000463,0.000086
864.8250,0.000459,0.000084
864.8500,0.000463,0.000086
864.8750,0.000471,0.000089
864.9000,0.000458,0.000084
864.9250,0.000475,0.000090
864.9500,0.000466,0.000087
864.9750,0.000460,0.000085
865.0000,0.000464,0.000086
865.0250,0.000476,0.000090
865.0500,0.000460,0.000085
865.0750,0.000482,0.000093
865.1000,0.000459,0.000084
865.1250,0.000475,0.000090
865.1500,0.000468,0.000088
865.1750,0.000464,0.000086
865.2000,0.000486,0.000094
865.2250,0.000465,0.000086
865.2500,0.000468,0.000087
865.2750,0.000484,0.000094
865.3000,0.000460,0.000085
865.3250,0.000485,0.000094
865.3500,0.000462,0.000086
865.3750,0.000487,0.000095
865.4000,0.000465,0.000087
865.4250,0.000486,0.000095
865.4500,0.000460,0.000085
865.4750,0.000477,0.000091
865.5000,0.000473,0.000089
865.5250,0.000477,0.000091
865.5500,0.000483,0.000093
865.5750,0.000466,0.000087
865.6000,0.000484,0.000094
865.6250,0.000469,0.000088
865.6500,0.000485,0.000094
865.6750,0.000482,0.000093
865.7000,0.000474,0.000090
865.7250,0.000485,0.000094
865.7500,0.000478,0.000092
865.7750,0.000479,0.000092
865.8000,0.000485,0.000094
865.8250,0.000474,0.000090
865.8500,0.000485,0.000094
865.8750,0.000488,0.000095
865.9000,0.000468,0.000088
865.9250,0.000487,0.000095
865.9500,0.000482,0.000093
865.9750,0.000487,0.000095
866.0000,0.000488,0.000095
866.0250,0.000481,0.000093
866.0500,0.000482,0.000093
866.0750,0.000484,0.000094
866.1000,0.000468,0.000088
866.1250,0.000487,0.000095
866.1500,0.000471,0.000089
866.1750,0.000484,0.000094
866.2000,0.000488,0.000095
866.2250,0.000469,0.000088
866.2500,0.000483,0.000093
866.2750,0.000485,0.000094
866.3000,0.000478,0.000092
866.3250,0.000488,0.000095
866.3500,0.000468,0.000088
866.3750,0.000483,0.000093
866.4000,0.000486,0.000095
866.4250,0.000475,0.000090
866.4500,0.000488,0.000095
866.4750,0.000475,0.000090
866.5000,0.000485,0.000094
866.5250,0.000487,0.000095
866.5500,0.000468,0.000088
866.5750,0.000487,0.000095
866.6000,0.000487,0.000095
866.6250,0.000484,0.000094
866.6500,0.000482,0.000093
866.6750,0.000484,0.000094
866.7000,0.000472,0.000089
866.7250,0.000488,0.000095
866.7500,0.000474,0.000090
866.7750,0.000486,0.000095
866.8000,0.000477,0.000091
866.8250,0.000484,0.000094
866.8500,0.000487,0.000095
866.8750,0.000477,0.000091
866.9000,0.000488,0.000095
866.9250,0.000487,0.000095
866.9500,0.000487,0.000095
866.9750,0.000487,0.000095
867.0000,0.000483,0.000093
867.0250,0.000485,0.000094
867.0500,0.000485,0.000094
867.0750,0.000486,0.000094
867.1000,0.000484,0.000094
867.1250,0.000488,0.000095
867.1500,0.000485,0.000094
867.1750,0.000488,0.000095
867.2000,0.000482,0.000093
867.2250,0.000488,0.000095
867.2500,0.000487,0.000095
867.2750,0.000484,0.000094
867.3000,0.000485,0.000094
867.3250,0.000484,0.000094
867.3500,0.000483,0.000093
867.3750,0.000486,0.000094
867.4000,0.000480,0.000092
867.4250,0.000485,0.000094
867.4500,0.000466,0.000087
867.4750,0.000459,0.000084
867.5000,0.000481,0.000092
867.5250,0.000472,0.000089
867.5500,0.000490,0.000096
867.5750,0.000482,0.000093
867.6000,0.000482,0.000093
867.6250,0.000485,0.000094
867.6500,0.000479,0.000092
867.6750,0.000479,0.000092
867.7000,0.000484,0.000094
867.7250,0.000471,0.000089
867.7500,0.000488,0.000095
867.7750,0.000482,0.000093
867.8000,0.000480,0.000092
867.8250,0.000488,0.000095
867.8500,0.000468,0.000088
867.8750,0.000485,0.000094
867.9000,0.000486,0.000095
867.9250,0.000484,0.000094
867.9500,0.000486,0.000094
867.9750,0.000482,0.000093
868.0000,0.000482,0.000093
868.0250,0.000483,0.000093
868.0500,0.000473,0.000089
868.0750,0.000488,0.000095
868.1000,0.000485,0.000094
868.1250,0.000484,0.000094
868.1500,0.000480,0.000092
868.1750,0.000486,0.000094
868.2000,0.000488,0.000095
868.2250,0.000479,0.000092
868.2500,0.000478,0.000091
868.2750,0.000482,0.000093
868.3000,0.000469,0.000088
868.3250,0.000488,0.000095
868.3500,0.000478,0.000091
868.3750,0.000480,0.000092
868.4000,0.000488,0.000095
868.4250,0.000473,0.000089
868.4500,0.000482,0.000093
868.4750,0.000488,0.000095
868.5000,0.000478,0.000092
868.5250,0.000484,0.000094
868.5500,0.000479,0.000092
868.5750,0.000467,0.000087
868.6000,0.000491,0.000096
868.6250,0.000478,0.000091
868.6500,0.000470,0.000088
868.6750,0.000476,0.000091
868.7000,0.000444,0.000079
868.7250,0.000476,0.000091
868.7500,0.000479,0.000092
868.7750,0.000472,0.000089
868.8000,0.000480,0.000092
868.8250,0.000473,0.000089
868.8500,0.000476,0.000091
868.8750,0.000487,0.000095
868.9000,0.000469,0.000088
868.9250,0.000488,0.000095
868.9500,0.000474,0.000090
868.9750,0.000476,0.000091
869.0000,0.000485,0.000094
869.0250,0.000456,0.000083
869.0500,0.000478,0.000091
869.0750,0.000479,0.000092
869.1000,0.000474,0.000090
869.1250,0.000485,0.000094
869.1500,0.000473,0.000090
869.1750,0.000487,0.000095
869.2000,0.000487,0.000095
869.2250,0.000474,0.000090
869.2500,0.000488,0.000095
869.2750,0.000474,0.000090
869.3000,0.000477,0.000091
869.3250,0.000482,0.000093
869.3500,0.000477,0.000091
869.3750,0.000485,0.000094
869.4000,0.000483,0.000093
869.4250,0.000484,0.000094
869.4500,0.000488,0.000095
869.4750,0.000470,0.000088
869.5000,0.000485,0.000094
869.5250,0.000488,0.000095
869.5500,0.000487,0.000095
869.5750,0.000479,0.000092
869.6000,0.000488,0.000095
869.6250,0.000477,0.000091
869.6500,0.000486,0.000094
869.6750,0.000488,0.000095
869.7000,0.000481,0.000093
869.7250,0.000487,0.000095
869.7500,0.000481,0.000092
869.7750,0.000483,0.000093
869.8000,0.000485,0.000094
869.8250,0.000475,0.000090
869.8500,0.000484,0.000094
869.8750,0.000482,0.000093
869.9000,0.000476,0.000091
869.9250,0.000485,0.000094
869.9500,0.000466,0.000087
869.9750,0.000486,0.000094
870.0000,0.000472,0.000089
870.0250,0.000482,0.000093
870.0500,0.000481,0.000092
870.0750,0.000478,0.000092
870.1000,0.000487,0.000095
870.1250,0.000471,0.000089
870.1500,0.000480,0.000092
870.1750,0.000465,0.000086
870.2000,0.000483,0.000093
870.2250,0.000463,0.000086
870.2500,0.000482,0.000093
870.2750,0.000464,0.000086
870.3000,0.000466,0.000087
870.3250,0.000482,0.000093
870.3500,0.000467,0.000087
870.3750,0.000472,0.000089
870.4000,0.000472,0.000089
870.4250,0.000458,0.000084
870.4500,0.000479,0.000092
870.4750,0.000459,0.000084
870.5000,0.000479,0.000092
870.5250,0.000465,0.000087
870.5500,0.000461,0.000085
870.5750,0.000476,0.000091
870.6000,0.000458,0.000084
870.6250,0.000466,0.000087
870.6500,0.000470,0.000088
870.6750,0.000459,0.000084
870.7000,0.000473,0.000090
870.7250,0.000464,0.000086
870.7500,0.000461,0.000085
870.7750,0.000471,0.000089
870.8000,0.000458,0.000084
870.8250,0.000476,0.000091
870.8500,0.000457,0.000084
870.8750,0.000468,0.000088
870.9000,0.000464,0.000086
870.9250,0.000461,0.000085
870.9500,0.000458,0.000084
870.9750,0.000460,0.000085
871.0000,0.000461,0.000085
871.0250,0.000458,0.000084
871.0500,0.000454,0.000082
871.0750,0.000453,0.000082
871.1000,0.000457,0.000083
871.1250,0.000464,0.000086
871.1500,0.000458,0.000084
871.1750,0.000458,0.000084
871.2000,0.000459,0.000084
871.2250,0.000457,0.000084
871.2500,0.000458,0.000084
871.2750,0.000459,0.000084
871.3000,0.000459,0.000084
871.3250,0.000459,0.000084
871.3500,0.000458,0.000084
871.3750,0.000459,0.000084
871.4000,0.000455,0.000083
871.4250,0.000438,0.000077
871.4500,0.000461,0.000085
871.4750,0.000456,0.000083
871.5000,0.000463,0.000086
871.5250,0.000455,0.000083
871.5500,0.000458,0.000084
871.5750,0.000458,0.000084
871.6000,0.000461,0.000085
871.6250,0.000455,0.000083
871.6500,0.000460,0.000085
871.6750,0.000440,0.000077
871.7000,0.000468,0.000088
871.7250,0.000463,0.000086
871.7500,0.000455,0.000083
871.7750,0.000458,0.000084
871.8000,0.000445,0.000079
871.8250,0.000453,0.000082
871.8500,0.000460,0.000085
871.8750,0.000458,0.000084
871.9000,0.000458,0.000084
871.9250,0.000458,0.000084
871.9500,0.000457,0.000084
871.9750,0.000458,0.000084
872.0000,0.000456,0.000083
872.0250,0.000457,0.000083
872.0500,0.000457,0.000084
872.0750,0.000456,0.000083
872.1000,0.000455,0.000083
872.1250,0.000459,0.000084
872.1500,0.000453,0.000082
872.1750,0.000459,0.000084
872.2000,0.000454,0.000082
872.2250,0.000456,0.000083
872.2500,0.000458,0.000084
872.2750,0.000457,0.000083
872.3000,0.000456,0.000083
872.3250,0.000458,0.000084
872.3500,0.000452,0.000082
872.3750,0.000458,0.000084
872.4000,0.000457,0.000084
872.4250,0.000457,0.000084
872.4500,0.000458,0.000084
872.4750,0.000457,0.000084
872.5000,0.000458,0.000084
872.5250,0.000460,0.000085
872.5500,0.000456,0.000083
872.5750,0.000458,0.000084
872.6000,0.000456,0.000083
872.6250,0.000458,0.000084
872.6500,0.000458,0.000084
872.6750,0.000458,0.000084
872.7000,0.000458,0.000084
872.7250,0.000458,0.000084
872.7500,0.000458,0.000084
872.7750,0.000458,0.000084
872.8000,0.000458,0.000084
872.8250,0.000458,0.000084
872.8500,0.000457,0.000084
872.8750,0.000458,0.000084
872.9000,0.000457,0.000083
872.9250,0.000458,0.000084
872.9500,0.000453,0.000082
872.9750,0.000458,0.000084
873.0000,0.000455,0.000083
873.0250,0.000456,0.000083
873.0500,0.000458,0.000084
873.0750,0.000458,0.000084
873.1000,0.000458,0.000084
873.1250,0.000458,0.000084
873.1500,0.000457,0.000083
873.1750,0.000457,0.000084
873.2000,0.000458,0.000084
873.2250,0.000458,0.000084
873.2500,0.000457,0.000084
873.2750,0.000460,0.000085
873.3000,0.000441,0.000078
873.3250,0.000469,0.000088
873.3500,0.000458,0.000084
873.3750,0.000457,0.000084
873.4000,0.000458,0.000084
873.4250,0.000457,0.000084
873.4500,0.000452,0.000082
873.4750,0.000462,0.000085
873.5000,0.000453,0.000082
873.5250,0.000459,0.000084
873.5500,0.000457,0.000083
873.5750,0.000458,0.000084
873.6000,0.000458,0.000084
873.6250,0.000454,0.000083
873.6500,0.000458,0.000084
873.6750,0.000459,0.000084
873.7000,0.000458,0.000084
873.7250,0.000458,0.000084
873.7500,0.000458,0.000084
873.7750,0.000458,0.000084
873.8000,0.000458,0.000084
873.8250,0.000458,0.000084
873.8500,0.000458,0.000084
873.8750,0.000458,0.000084
873.9000,0.000458,0.000084
873.9250,0.000458,0.000084
873.9500,0.000458,0.000084
873.9750,0.000458,0.000084
874.0000,0.000459,0.000084
874.0250,0.000461,0.000085
874.0500,0.000458,0.000084
874.0750,0.000459,0.000084
874.1000,0.000461,0.000085
874.1250,0.000454,0.000083
874.1500,0.000458,0.000084
874.1750,0.000453,0.000082
874.2000,0.000462,0.000085
874.2250,0.000453,0.000082
874.2500,0.000458,0.000084
874.2750,0.000457,0.000084
874.3000,0.000455,0.000083
874.3250,0.000458,0.000084
874.3500,0.000460,0.000085
874.3750,0.000445,0.000079
874.4000,0.000462,0.000085
874.4250,0.000456,0.000083
874.4500,0.000450,0.000081
874.4750,0.000464,0.000086
874.5000,0.000441,0.000078
874.5250,0.000456,0.000083
874.5500,0.000451,0.000081
874.5750,0.000456,0.000083
874.6000,0.000460,0.000085
874.6250,0.000448,0.000080
874.6500,0.000461,0.000085
874.6750,0.000456,0.000083
874.7000,0.000448,0.000080
874.7250,0.000459,0.000084
874.7500,0.000448,0.000080
874.7750,0.000453,0.000082
874.8000,0.000463,0.000086
874.8250,0.000452,0.000082
874.8500,0.000459,0.000084
874.8750,0.000456,0.000083
874.9000,0.000457,0.000084
874.9250,0.000459,0.000084
874.9500,0.000454,0.000083
874.9750,0.000459,0.000084
875.0000,0.000457,0.000084
875.0250,0.000457,0.000083
875.0500,0.000464,0.000086
875.0750,0.000458,0.000084
875.1000,0.000458,0.000084
875.1250,0.000462,0.000086
875.1500,0.000453,0.000082
875.1750,0.000462,0.000085
