time_sec,chan1_pitch_hz,chan2_pitch_hz
83.8812,,
83.8875,,
83.8937,,
83.9000,244.20,244.20
83.9062,238.62,238.62
83.9125,234.52,234.52
83.9188,234.52,234.52
83.9250,235.88,235.88
83.9313,237.24,237.24
83.9375,238.62,238.62
83.9437,241.39,241.39
83.9500,242.79,242.79
83.9562,245.61,245.61
83.9625,247.03,247.03
83.9688,248.46,248.46
83.9750,242.79,242.79
83.9813,242.79,242.79
83.9875,244.20,244.20
83.9938,245.61,245.61
84.0000,248.46,248.46
84.0062,251.35,251.35
84.0125,252.81,252.81
84.0187,251.35,252.81
84.0250,252.81,252.81
84.0312,252.81,249.90
84.0375,248.46,248.46
84.0438,244.20,255.74
84.0500,,
84.0563,,
84.0625,,
84.0687,,
84.0750,,
84.0812,,
84.0875,,
84.0938,,
84.1000,,
84.1063,,
84.1125,,
84.1188,,
84.1250,,295.47
84.1312,288.73,287.06
84.1375,287.06,287.06
84.1437,292.08,292.08
84.1500,292.08,292.08
84.1562,288.73,290.40
84.1625,285.41,285.41
84.1688,282.13,282.13
84.1750,277.28,278.89
84.1813,270.95,270.95
84.1875,263.24,261.72
84.1937,257.23,258.72
84.2000,254.27,254.27
84.2062,248.46,247.03
84.2125,241.39,244.20
84.2188,233.17,234.52
84.2250,222.64,221.36
84.2313,211.36,210.14
84.2375,207.73,207.73
84.2438,,
84.2500,,
84.2562,,
84.2625,,
84.2687,,
84.2750,,
84.2812,,
84.2875,,
84.2938,,
84.3000,,
84.3063,,
84.3125,,
84.3187,,
84.3250,,
84.3312,,
84.3375,,
84.3438,,
84.3500,,
84.3563,,
84.3625,,
84.3688,,
84.3750,,
84.3812,,
84.3875,,
84.3937,,
84.4000,,
84.4062,,
84.4125,,
84.4188,,
84.4250,,
84.4313,,
84.4375,,
84.4437,,
84.4500,,
84.4562,,
84.4625,,
84.4688,,
84.4750,,
84.4813,,
84.4875,,
84.4938,,
84.5000,,
84.5062,,
84.5125,,
84.5187,,
84.5250,,
84.5312,,
84.5375,,
84.5438,,
84.5500,,
84.5563,,
84.5625,,
84.5687,,
84.5750,,
84.5812,,
84.5875,,
84.5938,,
84.6000,,
84.6063,,
84.6125,,
84.6188,,
84.6250,,
84.6312,,
84.6375,,
84.6437,,
84.6500,,
84.6562,,
84.6625,,
84.6688,,
84.6750,,
84.6813,,
84.6875,,
84.6937,,
84.7000,,
84.7062,,
84.7125,,
84.7188,,
84.7250,,
84.7313,,
84.7375,,
84.7438,,
84.7500,,
84.7562,,
84.7625,,
84.7687,,
84.7750,,
84.7812,,
84.7875,,
84.7938,,
84.8000,,
84.8063,,
84.8125,,
84.8187,,
84.8250,,
84.8312,,
84.8375,,
84.8438,,
84.8500,,
84.8563,,
84.8625,,
84.8688,,
84.8750,,
84.8812,,
84.8875,,
84.8937,,
84.9000,,
84.9062,,
84.9125,,
84.9188,,
84.9250,,
84.9313,,
84.9375,,
84.9437,,
84.9500,,
84.9562,,
84.9625,,
84.9688,,
84.9750,,
84.9813,,
84.9875,,
84.9938,,
85.0000,,
85.0062,,
85.0125,,
85.0187,,
85.0250,,
85.0312,,
85.0375,,
85.0438,,
85.0500,,
85.0563,,
85.0625,,
85.0687,,
85.0750,,
85.0812,,
85.0875,,
85.0938,,
85.1000,,
85.1063,,
85.1125,,
85.1188,,
85.1250,,
85.1312,,
85.1375,,
85.1437,,
85.1500,,
85.1562,,
85.1625,,
85.1688,,
85.1750,,
85.1813,,
85.1875,,
85.1937,,
85.2000,,
85.2062,,
85.2125,,
85.2188,,
85.2250,,
85.2313,,
85.2375,,
85.2438,,
85.2500,,
85.2562,,
85.2625,,
85.2687,,
85.2750,,
85.2812,,
85.2875,,
85.2938,,
85.3000,,
85.3063,,
85.3125,,
85.3187,,
85.3250,,
85.3312,,561.01
85.3375,,
85.3438,,
85.3500,,
85.3563,,
85.3625,,
85.3688,,
85.3750,,
85.3812,,
85.3875,,
85.3937,,
85.4000,,
85.4062,,
85.4125,,
85.4188,,
85.4250,,
85.4313,,
85.4375,,
85.4437,,
85.4500,,
85.4562,,
85.4625,,
85.4688,,
85.4750,,
85.4813,,
85.4875,,
85.4938,,
85.5000,,
85.5062,,
85.5125,,
85.5187,,
85.5250,,
85.5312,,
85.5375,,
85.5438,,
85.5500,,
85.5563,,
85.5625,,
85.5687,,
85.5750,,
85.5812,,
85.5875,,
85.5938,,
85.6000,,
85.6063,,
85.6125,,
85.6188,,
85.6250,,
85.6312,,
85.6375,,
85.6437,,
85.6500,,
85.6562,,
85.6625,,
85.6688,,
85.6750,,
85.6813,,
85.6875,,
85.6937,,
85.7000,,
85.7062,,
85.7125,,
85.7188,,
85.7250,,
85.7313,,
85.7375,,
85.7438,,
85.7500,,
85.7562,,
85.7625,,
85.7687,,
85.7750,,
85.7812,,
85.7875,,
85.7938,,
85.8000,,
85.8063,,
85.8125,,
85.8187,,
85.8250,,
85.8312,,
85.8375,,
85.8438,,
85.8500,,
85.8563,,
85.8625,,
85.8688,,
85.8750,,
85.8812,,
85.8875,,
85.8937,,
85.9000,,
85.9062,,
85.9125,,
85.9188,,
85.9250,,
85.9313,,
85.9375,,
85.9437,,
85.9500,,
85.9562,,
85.9625,,
85.9688,,
85.9750,,
85.9813,,
85.9875,,
85.9938,,
86.0000,,
86.0062,,
86.0125,,
86.0187,,
86.0250,,
86.0312,,
86.0375,,
86.0438,,
86.0500,,
86.0563,,
86.0625,,
86.0687,,
86.0750,,
86.0812,,
86.0875,,
86.0938,,
86.1000,,
86.1063,,
86.1125,,
86.1188,,
86.1250,,
86.1312,,
86.1375,,
86.1437,,
86.1500,,
86.1562,,
86.1625,,
86.1688,,
86.1750,,
86.1813,,
86.1875,,
86.1937,,
86.2000,,
86.2062,,
86.2125,,
86.2188,,
86.2250,,
86.2313,,
86.2375,,
86.2438,,
86.2500,,
86.2562,,
86.2625,,
86.2687,,
86.2750,,
86.2812,,
86.2875,,
86.2938,,
86.3000,,
86.3063,,
86.3125,,
86.3187,,
86.3250,,
86.3312,,
86.3375,,
86.3438,,
86.3500,,
86.3563,,
86.3625,,
86.3688,,
86.3750,,
86.3812,,
86.3875,,
86.3937,,
86.4000,,
86.4062,,
86.4125,,
86.4188,,
86.4250,,
86.4313,,
86.4375,,
86.4437,,
86.4500,,
86.4562,,
86.4625,,
86.4688,,
86.4750,,
86.4813,,
86.4875,,
86.4938,,
86.5000,,
86.5062,,
86.5125,,
86.5187,,
86.5250,,
86.5312,,
86.5375,,
86.5438,,
86.5500,,
86.5563,,
86.5625,,
86.5687,,
86.5750,,
86.5812,,
86.5875,,
86.5938,,
86.6000,,
86.6063,,
86.6125,,
86.6188,,
86.6250,,
86.6312,,
86.6375,,
86.6437,,
86.6500,,
86.6562,,
86.6625,,
86.6688,,
86.6750,,
86.6813,,
86.6875,,
86.6937,,
86.7000,,
86.7062,,
86.7125,,
86.7188,,
86.7250,,
86.7313,,
86.7375,,
86.7438,,
86.7500,,
86.7562,,
86.7625,,
86.7687,,
86.7750,,
86.7812,,
86.7875,,
86.7938,,
86.8000,,
86.8063,,
86.8125,,
86.8187,,
86.8250,,
86.8312,,
86.8375,,
86.8438,,
86.8500,,
86.8563,,
86.8625,,
86.8688,,
86.8750,,
86.8812,,
86.8875,,
86.8937,,
86.9000,,
86.9062,,
86.9125,,
86.9188,,
86.9250,,
86.9313,,
86.9375,,
86.9437,,
86.9500,,
86.9562,,
86.9625,,
86.9688,,
86.9750,,
86.9813,,
86.9875,,
86.9938,,
87.0000,,
87.0062,,
87.0125,,
87.0187,,
87.0250,,
87.0312,,
87.0375,,
87.0438,,
87.0500,,
87.0563,,
87.0625,,
87.0687,,
87.0750,,
87.0812,,
87.0875,,
87.0938,,
87.1000,,
87.1063,,
87.1125,,
87.1188,,
87.1250,,
87.1312,,
87.1375,,
87.1437,,
87.1500,,520.43
87.1562,,526.48
87.1625,,529.53
87.1688,,529.53
87.1750,,538.78
87.1813,,538.78
87.1875,,
87.1937,,
87.2000,,
87.2062,,
87.2125,,
87.2188,,
87.2250,,
87.2313,,
87.2375,,
87.2438,,
87.2500,,
87.2562,,
87.2625,,
87.2687,,
87.2750,,
87.2812,,
87.2875,,
87.2938,,
87.3000,,
87.3063,,
87.3125,,
87.3187,,
87.3250,,
87.3312,,
87.3375,,
87.3438,,
87.3500,,
87.3563,,
87.3625,,
87.3688,,
87.3750,,
87.3812,,
87.3875,,
87.3937,,
87.4000,,
87.4062,,
87.4125,,
87.4188,,
87.4250,,
87.4313,,
87.4375,,
87.4437,,
87.4500,,
87.4562,,
87.4625,,
87.4688,,
87.4750,,
87.4813,,
87.4875,,
87.4938,,
87.5000,,
87.5062,,
87.5125,,
87.5187,,
87.5250,,
87.5312,,
87.5375,,
87.5438,,
87.5500,,
87.5563,,
87.5625,,
87.5687,,
87.5750,,
87.5812,,
87.5875,,
87.5938,,
87.6000,,
87.6063,,
87.6125,,
87.6188,,
87.6250,,
87.6312,,
87.6375,,
87.6437,,
87.6500,,
87.6562,,
87.6625,,
87.6688,,
87.6750,,
87.6813,,
87.6875,,
87.6937,,
87.7000,,
87.7062,,
87.7125,,
87.7188,,
87.7250,,
87.7313,,
87.7375,,
87.7438,,
87.7500,,
87.7562,,
87.7625,,
87.7687,,
87.7750,,
87.7812,,
87.7875,,
87.7938,,
87.8000,,
87.8063,,
87.8125,,
87.8187,,
87.8250,,
87.8312,,
87.8375,,
87.8438,,
87.8500,,
87.8563,,
87.8625,,
87.8688,,
87.8750,,
87.8812,,
87.8875,,
87.8937,,
87.9000,,
87.9062,,
87.9125,,
87.9188,,
87.9250,,
87.9313,,
87.9375,,
87.9437,,
87.9500,,
87.9562,,
87.9625,,
87.9688,,
87.9750,,
87.9813,,
87.9875,,
87.9938,,
88.0000,,
88.0062,,
88.0125,,
88.0187,,
88.0250,,
88.0312,,
88.0375,,
88.0438,,
88.0500,,
88.0563,,
88.0625,,
88.0687,,
88.0750,,
88.0812,,
88.0875,,
88.0938,,
88.1000,,
88.1063,,
88.1125,,
88.1188,,
88.1250,,
88.1312,,
88.1375,,
88.1437,,
88.1500,,
88.1562,,
88.1625,,
88.1688,,
88.1750,,
88.1813,,
88.1875,,
88.1937,,
88.2000,,
88.2062,,
88.2125,,
88.2188,,
88.2250,,
88.2313,,
88.2375,,
88.2438,,
88.2500,,
88.2562,,
88.2625,,
88.2687,,
88.2750,,
88.2812,,
88.2875,,
88.2938,,
88.3000,,
88.3063,,
88.3125,,
88.3187,,
88.3250,,
88.3312,,
88.3375,,
88.3438,,
88.3500,,
88.3563,,
88.3625,,
88.3688,,
88.3750,,
88.3812,,
88.3875,,
88.3937,,
88.4000,,
88.4062,,
88.4125,,
88.4188,,
88.4250,,
88.4313,,
88.4375,,
88.4437,,
88.4500,,
88.4562,,
88.4625,,
88.4688,,
88.4750,,
88.4813,,
88.4875,,
88.4938,,
88.5000,,
88.5062,,
88.5125,,
88.5187,,
88.5250,,
88.5312,,
88.5375,,
88.5438,,
88.5500,,
88.5563,,
88.5625,,
88.5687,,
88.5750,,
88.5812,,
88.5875,,
88.5938,,
88.6000,,
88.6063,,
88.6125,,
88.6188,,
88.6250,,
88.6312,,
88.6375,,
88.6437,,
88.6500,80.09,
88.6562,85.84,110.68
88.6625,,
88.6688,,
88.6750,,
88.6813,,
88.6875,,
88.6937,,
88.7000,,
88.7062,,
88.7125,,
88.7188,,
88.7250,,
88.7313,,
88.7375,,
88.7438,,
88.7500,,
88.7562,,
88.7625,,
88.7687,,
88.7750,,
88.7812,,
88.7875,,
88.7938,,
88.8000,,
88.8063,,
88.8125,,
88.8187,,
88.8250,,
88.8312,,
88.8375,,
88.8438,,
88.8500,,
88.8563,,
88.8625,,
88.8688,,
88.8750,,
88.8812,,
88.8875,,
88.8937,,
88.9000,,
88.9062,,
88.9125,,
88.9188,,
88.9250,,
88.9313,,
88.9375,,
88.9437,,
88.9500,,
88.9562,,
88.9625,,
88.9688,,
88.9750,,
88.9813,,
88.9875,,
88.9938,,
89.0000,,
89.0062,,
89.0125,,
89.0187,,
89.0250,,
89.0312,,
89.0375,,
89.0438,,
89.0500,,
89.0563,,
89.0625,,
89.0687,,
89.0750,,
89.0812,,
89.0875,,
89.0938,,
89.1000,,
89.1063,,
89.1125,,
89.1188,,
89.1250,,
89.1312,,
89.1375,,
89.1437,,
89.1500,,
89.1562,,
89.1625,,
89.1688,,
89.1750,,
89.1813,,
89.1875,,
89.1937,,
89.2000,,
89.2062,,
89.2125,,
89.2188,,
89.2250,,
89.2313,,
89.2375,,
89.2438,,
89.2500,,
89.2562,,
89.2625,,
89.2687,,
89.2750,,
89.2812,,
89.2875,,
89.2938,,
89.3000,,
89.3063,,
89.3125,,
89.3187,,
89.3250,,
89.3312,,
89.3375,,
89.3438,,
89.3500,,
89.3563,,
89.3625,,
89.3688,,
89.3750,,
89.3812,,
89.3875,,
89.3937,,
89.4000,,
89.4062,,
89.4125,,
89.4188,,
89.4250,,
89.4313,,
89.4375,,
89.4437,,
89.4500,,
89.4562,,
89.4625,,
89.4688,,
89.4750,,
89.4813,,
89.4875,,
89.4938,,
89.5000,,
89.5062,,
89.5125,,
89.5187,,
89.5250,,
89.5312,,
89.5375,,
89.5438,,
89.5500,,
89.5563,,
89.5625,,
89.5687,,
89.5750,,
89.5812,,
89.5875,,
89.5938,,
89.6000,,
89.6063,,
89.6125,,
89.6188,,
89.6250,,
89.6312,,
89.6375,,
89.6437,,
89.6500,,
89.6562,,
89.6625,,
89.6688,,
89.6750,,
89.6813,,
89.6875,,
89.6937,,
89.7000,,
89.7062,,
89.7125,,
89.7188,,
89.7250,,
89.7313,,
89.7375,,
89.7438,,
89.7500,,
89.7562,,
89.7625,,
89.7687,,
89.7750,,
89.7812,,
89.7875,,
89.7938,,
89.8000,,
89.8063,,
89.8125,,
89.8187,,
89.8250,,
89.8312,,
89.8375,,
89.8438,,
89.8500,,
89.8563,,
89.8625,,
89.8688,,
89.8750,,
89.8812,,
89.8875,,
89.8937,,
89.9000,,
89.9062,,
89.9125,,
89.9188,,
89.9250,,
89.9313,,
89.9375,,
89.9437,,
89.9500,,
89.9562,,
89.9625,,
89.9688,,
89.9750,,
89.9813,,
89.9875,,
89.9938,,
90.0000,,
90.0062,,
90.0125,,
90.0187,,
90.0250,,
90.0000,,
90.0062,,
90.0125,,
90.0187,,
90.0250,,
90.0312,,
90.0375,,
90.0438,,
90.0500,,
90.0563,,
90.0625,,
90.0687,,
90.0750,,
90.0812,,
90.0875,,
90.0938,,
90.1000,,
90.1063,,
90.1125,,
90.1188,,
90.1250,,
90.1312,,
90.1375,,
90.1437,,
90.1500,,
90.1562,,
90.1625,,
90.1688,,
90.1750,,
90.1813,,
90.1875,,
90.1937,,
90.2000,,
90.2062,,
90.2125,,
90.2188,,
90.2250,,
90.2313,,
90.2375,,
90.2438,,
90.2500,,
90.2562,,
90.2625,,
90.2687,,
90.2750,,
90.2812,,
90.2875,,
90.2938,,
90.3000,,
90.3063,,
90.3125,,
90.3187,,
90.3250,,
90.3312,,
90.3375,,
90.3438,,
90.3500,,
90.3563,,
90.3625,,
90.3688,,
90.3750,,
90.3812,,
90.3875,,
90.3937,,
90.4000,,
90.4062,,
90.4125,,
90.4188,,
90.4250,,
90.4313,,
90.4375,,
90.4437,,
90.4500,,
90.4562,,
90.4625,,
90.4688,,
90.4750,,
90.4813,,
90.4875,,
90.4938,,
90.5000,,
90.5062,,
90.5125,,
90.5187,,
90.5250,,
90.5312,,
90.5375,,
90.5438,,
90.5500,,
90.5563,,
90.5625,,
90.5687,,
90.5750,,
90.5812,,
90.5875,,
90.5938,,
90.6000,,
90.6063,,
90.6125,,
90.6188,,
90.6250,,
90.6312,,
90.6375,,
90.6437,,
90.6500,,
90.6562,,
90.6625,,
90.6688,,
90.6750,,
90.6813,,
90.6875,,
90.6937,,
90.7000,,
90.7062,,
90.7125,,
90.7188,,
90.7250,,
90.7313,,
90.7375,,
90.7438,,
90.7500,,
90.7562,,
90.7625,,
90.7687,,
90.7750,,
90.7812,,
90.7875,,
90.7938,,
90.8000,,
90.8063,,
90.8125,,
90.8187,,
90.8250,,
90.8312,,
90.8375,,
90.8438,,
90.8500,,
90.8563,,
90.8625,,
90.8688,,
90.8750,,
90.8812,,
90.8875,,
90.8937,,
90.9000,,
90.9062,,
90.9125,,
90.9188,,
90.9250,,
90.9313,,
90.9375,,
90.9437,,
90.9500,,
90.9562,,
90.9625,,
90.9688,,
90.9750,,
90.9813,,
90.9875,,
90.9938,,
91.0000,,
91.0062,,
91.0125,,
91.0187,,
91.0250,,
91.0312,,
91.0375,,
91.0438,,
91.0500,,
91.0563,,
91.0625,,
91.0687,,
91.0750,,
91.0812,,
91.0875,,
91.0938,,
91.1000,,
91.1063,,
91.1125,,
91.1188,,
91.1250,,
91.1312,,
91.1375,,
91.1437,,
91.1500,,
91.1562,,
91.1625,,
91.1688,,
91.1750,,
91.1813,,
91.1875,,
91.1937,,
91.2000,,
91.2062,,
91.2125,,
91.2188,,
91.2250,,
91.2313,,
91.2375,,
91.2438,,
91.2500,,
91.2562,,
91.2625,,
91.2687,,
91.2750,,
91.2812,,
91.2875,,
91.2938,,
91.3000,,
91.3063,,
91.3125,,
91.3187,,
91.3250,,
91.3312,,
91.3375,,
91.3438,,
91.3500,,
91.3563,,
91.3625,,
91.3688,,
91.3750,,
91.3812,,
91.3875,,
91.3937,,
91.4000,,
91.4062,,
91.4125,,
91.4188,,
91.4250,,
91.4313,,
91.4375,,
91.4437,,
91.4500,,
91.4562,,
91.4625,,
91.4688,,
91.4750,,
91.4813,,
91.4875,,
91.4938,,
91.5000,,
91.5062,,
91.5125,,
91.5187,,
91.5250,,
91.5312,,
91.5375,,
91.5438,,
91.5500,,
91.5563,,
91.5625,,
91.5687,,
91.5750,,
91.5812,,
91.5875,,
91.5938,,
91.6000,,
91.6063,,
91.6125,,
91.6188,,
91.6250,,
91.6312,,
91.6375,,
91.6437,,
91.6500,,
91.6562,,
91.6625,,
91.6688,,
91.6750,,
91.6813,,
91.6875,,
91.6937,,
91.7000,,
91.7062,,
91.7125,,
91.7188,,
91.7250,,
91.7313,,
91.7375,,
91.7438,,
91.7500,,
91.7562,,
91.7625,,
91.7687,,
91.7750,,
91.7812,,
91.7875,,
91.7938,,
91.8000,,
91.8063,,
91.8125,,
91.8187,,
91.8250,,
91.8312,,
91.8375,,
91.8438,,
91.8500,,
91.8563,,
91.8625,,
91.8688,,
91.8750,,
91.8812,,
91.8875,,
91.8937,,
91.9000,,
91.9062,,
91.9125,,
91.9188,,
91.9250,,
91.9313,,
91.9375,,
91.9437,,
91.9500,,
91.9562,,
91.9625,,
91.9688,86.34,86.34
91.9750,81.49,81.49
91.9813,,
91.9875,,
91.9938,,
92.0000,,
92.0062,,
92.0125,,
92.0187,,
92.0250,,
92.0312,,
92.0375,,
92.0438,,
92.0500,,
92.0563,,
92.0625,,
92.0687,,
92.0750,,
92.0812,,
92.0875,,
92.0938,,
92.1000,,
92.1063,,
92.1125,,
92.1188,,
92.1250,,
92.1312,,
92.1375,,
92.1437,,
92.1500,,
92.1562,,
92.1625,,
92.1688,,
92.1750,,
92.1813,,
92.1875,,
92.1937,,
92.2000,,
92.2062,,
92.2125,,
92.2188,,
92.2250,,
92.2313,,
92.2375,,
92.2438,,
92.2500,,
92.2562,,
92.2625,,
92.2687,,
92.2750,,
92.2812,,
92.2875,,
92.2938,,
92.3000,,
92.3063,,
92.3125,,
92.3187,,
92.3250,,
92.3312,,
92.3375,,
92.3438,,
92.3500,,
92.3563,,
92.3625,,
92.3688,,
92.3750,,
92.3812,,
92.3875,,
92.3937,,
92.4000,,
92.4062,,
92.4125,,
92.4188,,
92.4250,,
92.4313,,
92.4375,,
92.4437,,
92.4500,,
92.4562,,
92.4625,,
92.4688,,
92.4750,,
92.4813,,
92.4875,,
92.4938,,
92.5000,,
92.5062,,
92.5125,,
92.5187,,
92.5250,,
92.5312,,
92.5375,,
92.5438,,
92.5500,,
92.5563,,
92.5625,,
92.5687,,
92.5750,,
92.5812,,
92.5875,,
92.5938,,
92.6000,,
92.6063,,
92.6125,,
92.6188,,
92.6250,,
92.6312,,
92.6375,,
92.6437,,
92.6500,,
92.6562,,
92.6625,,
92.6688,,
92.6750,,
92.6813,,
92.6875,,
92.6937,,
92.7000,,
92.7062,,
92.7125,,
92.7188,,
92.7250,,
92.7313,85.84,
92.7375,165.83,
92.7438,170.69,
92.7500,,
92.7562,,
92.7625,,
92.7687,,
92.7750,,
92.7812,222.64,213.82
92.7875,215.05,217.55
92.7938,225.23,225.23
92.8000,225.23,225.23
92.8063,227.84,227.84
92.8125,235.88,235.88
92.8187,240.00,240.00
92.8250,245.61,247.03
92.8312,255.74,255.74
92.8375,261.72,261.72
92.8438,269.39,269.39
92.8500,275.69,275.69
92.8563,282.13,282.13
92.8625,287.06,285.41
92.8688,290.40,290.40
92.8750,292.08,292.08
92.8812,292.08,292.08
92.8875,293.77,293.77
92.8937,295.47,295.47
92.9000,278.89,
92.9062,,
92.9125,,
92.9188,,
92.9250,,
92.9313,,
92.9375,,
92.9437,,
92.9500,,
92.9562,,
92.9625,,
92.9688,,
92.9750,,
92.9813,,
92.9875,,
92.9938,,
93.0000,,
93.0062,,
93.0125,226.53,226.53
93.0187,227.84,227.84
93.0250,227.84,227.84
93.0312,229.16,229.16
93.0375,233.17,233.17
93.0438,235.88,235.88
93.0500,237.24,237.24
93.0563,240.00,240.00
93.0625,241.39,241.39
93.0687,242.79,242.79
93.0750,242.79,242.79
93.0812,244.20,244.20
93.0875,,
93.0938,,
93.1000,,
93.1063,,
93.1125,,
93.1188,,
93.1250,,
93.1312,,
93.1375,,
93.1437,,
93.1500,,
93.1562,,
93.1625,,
93.1688,,
93.1750,,
93.1813,,
93.1875,,
93.1937,,
93.2000,,
93.2062,,
93.2125,,
93.2188,,
93.2250,,
93.2313,,197.21
93.2375,196.07,194.94
93.2438,196.07,196.07
93.2500,179.80,179.80
93.2562,171.68,171.68
93.2625,157.43,158.34
93.2687,153.83,153.83
93.2750,146.04,146.04
93.2812,140.25,140.25
93.2875,137.84,137.84
93.2938,137.05,137.05
93.3000,137.84,137.84
93.3063,138.64,138.64
93.3125,138.64,138.64
93.3187,140.25,140.25
93.3250,142.70,142.70
93.3312,147.74,147.74
93.3375,154.72,153.83
93.3438,158.34,158.34
93.3500,160.18,160.18
93.3563,162.04,162.04
93.3625,162.04,162.98
93.3688,166.79,165.83
93.3750,168.73,168.73
93.3812,170.69,169.71
93.3875,170.69,170.69
93.3937,167.76,171.68
93.4000,160.18,174.68
93.4062,158.34,173.67
93.4125,157.43,175.69
93.4188,153.83,173.67
93.4250,,172.67
93.4313,,
93.4375,,
93.4437,,
93.4500,,
93.4562,,
93.4625,,
93.4688,,
93.4750,,
93.4813,,
93.4875,,
93.4938,,
93.5000,,
93.5062,,
93.5125,,
93.5187,,
93.5250,,
93.5312,,
93.5375,,
93.5438,,
93.5500,,
93.5563,,
93.5625,211.36,210.14
93.5687,210.14,210.14
93.5750,207.73,207.73
93.5812,206.53,206.53
93.5875,206.53,205.34
93.5938,205.34,205.34
93.6000,204.16,204.16
93.6063,204.16,204.16
93.6125,204.16,204.16
93.6188,204.16,204.16
93.6250,205.34,205.34
93.6312,206.53,206.53
93.6375,207.73,207.73
93.6437,210.14,210.14
93.6500,211.36,211.36
93.6562,213.82,213.82
93.6625,216.30,216.30
93.6688,220.08,220.08
93.6750,223.93,222.64
93.6813,227.84,227.84
93.6875,231.82,231.82
93.6937,237.24,237.24
93.7000,241.39,241.39
93.7062,245.61,245.61
93.7125,252.81,251.35
93.7188,258.72,257.23
93.7250,261.72,261.72
93.7313,267.84,272.52
93.7375,274.10,278.89
93.7438,278.89,283.77
93.7500,272.52,287.06
93.7562,277.28,287.06
93.7625,297.19,290.40
93.7687,293.77,292.08
93.7750,278.89,290.40
93.7812,287.06,290.40
93.7875,298.91,295.47
93.7938,290.40,292.08
93.8000,288.73,288.73
93.8063,282.13,282.13
93.8125,270.95,
93.8187,,
93.8250,,
93.8312,,
93.8375,,
93.8438,,
93.8500,,
93.8563,,
93.8625,,
93.8688,,
93.8750,,
93.8812,,
93.8875,234.52,
93.8937,233.17,
93.9000,233.17,
93.9062,248.46,248.46
93.9125,247.03,247.03
93.9188,249.90,251.35
93.9250,252.81,252.81
93.9313,252.81,252.81
93.9375,252.81,252.81
93.9437,251.35,252.81
93.9500,251.35,251.35
93.9562,249.90,249.90
93.9625,248.46,248.46
93.9688,248.46,248.46
93.9750,248.46,248.46
93.9813,245.61,245.61
93.9875,244.20,244.20
93.9938,244.20,244.20
94.0000,242.79,242.79
94.0062,241.39,241.39
94.0125,240.00,240.00
94.0187,238.62,238.62
94.0250,237.24,237.24
94.0312,233.17,233.17
94.0375,227.84,226.53
94.0438,220.08,220.08
94.0500,217.55,217.55
94.0563,211.36,211.36
94.0625,207.73,207.73
94.0687,202.98,204.16
94.0750,198.35,197.21
94.0812,196.07,197.21
94.0875,189.39,187.22
94.0938,181.89,180.84
94.1000,177.73,178.76
94.1063,175.69,175.69
94.1125,176.71,176.71
94.1188,170.69,171.68
94.1250,165.83,166.79
94.1312,163.92,163.92
94.1375,162.98,162.98
94.1437,161.11,161.11
94.1500,160.18,160.18
94.1562,158.34,158.34
94.1625,156.52,156.52
94.1688,154.72,153.83
94.1750,152.07,152.07
94.1813,151.19,151.19
94.1875,149.45,149.45
94.1937,146.89,146.89
94.2000,148.59,148.59
94.2062,151.19,151.19
94.2125,152.07,151.19
94.2188,,
94.2250,,
94.2313,,
94.2375,,
94.2438,,
94.2500,,
94.2562,,
94.2625,,
94.2687,,
94.2750,,
94.2812,,
94.2875,,
94.2938,,
94.3000,,
94.3063,,
94.3125,,
94.3187,,
94.3250,,
94.3312,,
94.3375,,
94.3438,,
94.3500,,
94.3563,,
94.3625,,
94.3688,,
94.3750,,
94.3812,,
94.3875,,
94.3937,,
94.4000,,
94.4062,,
94.4125,,
94.4188,,
94.4250,,
94.4313,,
94.4375,,
94.4437,,
94.4500,,
94.4562,,
94.4625,,
94.4688,,
94.4750,,
94.4813,,
94.4875,,
94.4938,,
94.5000,,
94.5062,,
94.5125,,
94.5187,,
94.5250,,
94.5312,,
94.5375,,
94.5438,,
94.5500,,
94.5563,,
94.5625,,
94.5687,,
94.5750,,
94.5812,,
94.5875,,
94.5938,,
94.6000,,
94.6063,,
94.6125,,
94.6188,,
94.6250,,
94.6312,,
94.6375,,
94.6437,,
94.6500,,
94.6562,,
94.6625,,
94.6688,,
94.6750,,
94.6813,,
94.6875,,
94.6937,,
94.7000,,
94.7062,,
94.7125,,
94.7188,,
94.7250,,
94.7313,,
94.7375,,
94.7438,,
94.7500,,
94.7562,,
94.7625,,
94.7687,,
94.7750,,
94.7812,,
94.7875,,
94.7938,,
94.8000,,
94.8063,,
94.8125,,
94.8187,,
94.8250,,
94.8312,,
94.8375,,
94.8438,,
94.8500,,
94.8563,,
94.8625,,
94.8688,,
94.8750,,
94.8812,,
94.8875,,
94.8937,,
94.9000,,
94.9062,,
94.9125,,
94.9188,,
94.9250,,
94.9313,,
94.9375,,
94.9437,,
94.9500,,
94.9562,,
94.9625,,
94.9688,,
94.9750,,
94.9813,,
94.9875,,
94.9938,,
95.0000,,
95.0062,,
95.0125,,
95.0187,,
95.0250,,
95.0312,,
95.0375,,
95.0438,,
95.0500,,
95.0563,,
95.0625,,
95.0687,,
95.0750,,
95.0812,,
95.0875,,
95.0938,,
95.1000,,
95.1063,,
95.1125,,
95.1188,,
95.1250,,
95.1312,,
95.1375,,
95.1437,,
95.1500,,
95.1562,,
95.1625,,
95.1688,,
95.1750,,
95.1813,,
95.1875,,
95.1937,,
95.2000,,
95.2062,,
95.2125,,
95.2188,,
